"areaID","synonym","name","stateID","notes","regionID","id","kew_regionID"
309,"","Southwest Caribbean","","split between areas 14 Central America and 15 West Indies of Kew system",46,1736,33
301,"","Spain",506,"excluding Baleares, Canary Is., Ceuta and Melilla",3,1737,2
301,"","Spain","","excluding Baleares, Canary Is., Ceuta and Melilla; including Andorra and Gibraltar",3,1738,2
101,"Equatorial Guinea","Spanish Guinea",205,"",9,1739,15
195,"Ifni","Spanish Morocco",353,"",6,1740,4
356,"Western Sahara","Spanish Sahara",584,"",6,1741,4
356,"Western Sahara","Spanish West Africa",584,"",6,1742,4
308,"","Spitsbergen",514,"",1,1743,2
95,"Dhodekanisos;  also Voriai Sporadhes [13 Southeastern Europe]","Sporadhes",196,"",20,1744,1
287,"","Spratly Is.",488,"",26,1745,30
363,"Serbia","Srbija",597,"",4,1746,2
302,"","Sri Lanka",507,"",25,1747,12
292,"","St.Anne I.",493,"",15,1748,22
171,"","St.Barthélémy",324,"",46,1749,7
171,"St.Barthelemy","St.Bartholomew",324,"",46,1750,7
181,"","St.Brandon",338,"",15,1751,22
171,"St.Kitts","St.Christopher",323,"",46,1752,7
171,"","St.Croix",325,"",46,1753,7
171,"Sint Eustatius","St.Eustatius",322,"",46,1754,7
304,"","St.Helena",509,"U.K. Dependent Territory",14,1755,8
171,"","St.John",325,"",46,1756,7
121,"","St.Kilda",230,"part of Scotland",1,1757,2
171,"","St.Kitts-Nevis",323,"",46,1758,7
171,"","St.Kitts",323,"",46,1759,7
20,"","St.Lawrence I.",42,"",35,1760,3
354,"","St.Lucia",581,"",46,1761,7
171,"","St.Martin-St.Barthélémy",324,"",46,1762,7
171,"","St.Martin",324,"[French]",46,1763,7
171,"Sint Maarten","St.Martin",322,"[Dutch]",46,1764,7
20,"","St.Matthew I.",42,"",35,1765,3
32,"","St.Matthias Is.",61,"",27,1766,26
21,"","St.Paul I.",43,"[S. Indian Ocean]",51,1767,10
46,"Sao Pedro e Sao Paulo","St.Peter and St.Paul Rocks",87,"",49,1768,21
8,"","St.Pierre",29,"[Indian Ocean] part of Providence group",15,1769,22
225,"","St.Pierre-Miquelon",420,"Overseas Departement of France",37,1770,3
171,"","St.Thomas",325,"",46,1771,7
354,"","St.Vincent",582,"",46,1772,7
173,"","Starbuck I.",327,"",32,1773,25
218,"","Stavropol",411,"",19,1774,1
246,"","Stewart I.",444,"[New Zealand]",30,1775,34
299,"","Stewart Is.",502,"[Solomon Is.]",31,1776,20
318,"","Stoltenhoff I.",532,"",51,1777,10
294,"","Stromboli",496,"",4,1778,2
305,"","Sudan",510,"",10,1779,24
193,"","Sula Is.",351,"",27,1780,19
306,"","Sulawesi",511,"",27,1781,19
261,"","Sulu Is.",460,"",27,1782,31
307,"","Sumatera",512,"",27,1783,19
307,"Sumatera","Sumatra",512,"",27,1784,19
175,"","Sumba",332,"",27,1785,19
175,"","Sumbawa",332,"",27,1786,19
146,"","Sumisu-jima",287,"",24,1787,17
175,"","Sunda",332,"",27,1788,19
154,"Raoul I.","Sunday I.",297,"",30,1789,34
369,"","Surinam",513,"",47,1790,21
324,"","Suvorov I.",538,"",31,1791,25
230,"","Suwanose-jima",426,"part of Tokara-retto",24,1792,17
324,"Suvorov I.","Suwarrow I.",538,"",31,1793,25
308,"","Svalbard",514,"",1,1794,2
357,"","Sverdlovsk",585,"",16,1795,27
310,"Sweden","Sverige",518,"",1,1796,2
324,"","Swains I.",539,"",31,1797,5
288,"","Swallow Is.",489,"",31,1798,20
287,"","Swallow Reef",488,"",26,1799,30
309,"","Swan Is.",516,"",46,1800,13
254,"","Swat",452,"",25,1801,12
312,"","Swaziland",520,"",13,1802,18
310,"","Sweden",518,"",1,1803,2
311,"","Switzerland",519,"",2,1804,2
262,"Manra","Sydney I.",461,"",31,1805,5
28,"","Sylhet",56,"",25,1806,12
168,"","Syria",313,"",20,1807,1
168,"Syria","Syrian Arab Republic",313,"",20,1808,1
56,"Sichuan","Szechuan",118,"",22,1809,17
32,"","Tabar Is.",61,"",27,1810,26
211,"","Tabasco",398,"",44,1811,13
118,"","Tabiteuea",227,"",31,1812,5
13,"","Table I.",35,"",26,1813,12
173,"","Tabuaeran",327,"",32,1814,25
335,"","Tadzhikistan",554,"",18,1815,27
325,"","Tafahi",541,"",31,1816,5
286,"","Tahaa",486,"one of Iles sous le Vent",32,1817,25
286,"","Tahiti",486,"one of Iles du Vent",32,1818,25
313,"","Taiwan",521,"",24,1819,17
146,"Tok-to","Takeshima",287,"",24,1820,17
306,"","Talaud Is.",511,"",27,1821,19
118,"","Tamana",227,"",31,1822,5
206,"","Tamaulipas",379,"",44,1823,13
38,"","Tambelan Is.",71,"",27,1824,19
274,"","Tambov",474,"",5,1825,2
136,"","Tamil Nadu",270,"",25,1826,12
341,"Tanna","Tana",561,"",31,1827,20
230,"","Tanega",426,"",24,1828,17
32,"","Tanga Is.",61,"",27,1829,26
314,"Tanzania","Tanganyika",522,"",11,1830,38
195,"Tanger","Tangier",353,"",6,1831,4
175,"","Tanimbar Is.",332,"",27,1832,19
341,"","Tanna",561,"",31,1833,20
314,"","Tanzania",522,"",11,1834,38
68,"","Tarapacá",160,"",50,1835,29
118,"","Tarawa",227,"",31,1836,5
275,"Tartariya","Tartar",475,"",5,1837,2
315,"","Tasmania",523,"",29,1838,9
275,"","Tartariya",475,"",5,1839,2
281,"","Tau",481,"",31,1840,5
299,"","Tauu Is.",501,"",31,1841,20
105,"","Taveuni",209,"",31,1842,36
261,"","Tawitawi",460,"one of Sulu Is.",27,1843,31
158,"","Taymyr",302,"",16,1844,27
55,"Chad","Tchad",115,"",10,1845,15
212,"","Tenasserim",400,"",26,1846,12
331,"Bozcaada","Tenedos",547,"",20,1847,1
72,"","Tenerife",166,"",7,1848,11
306,"","Tengah Is.",511,"",27,1849,19
319,"","Tennessee",533,"",43,1850,3
173,"","Teraina",327,"",32,1851,25
25,"","Terceira",53,"",7,1852,11
191,"","Terengganu",348,"",27,1853,37
15,"","Terra Adelie",37,"",52,1854,10
171,"","Terre de Bas",320,"one of Iles des Saintes",46,1855,7
171,"","Terre de Haut",320,"one of Iles des Saintes",46,1856,7
346,"","Testigos, Los",566,"",46,1857,16
286,"","Tetiaroa",486,"one of Iles du Vent",32,1858,25
320,"","Texas",534,"",42,1859,3
321,"","Thailand",535,"",26,1860,23
122,"","Thasos",231,"",4,1861,2
113,"","The Gambia",219,"",8,1862,14
222,"","The Netherlands",415,"",2,1863,2
122,"","Thira",231,"one of Kikladhes",4,1864,2
287,"","Thitu Is.",488,"",26,1865,30
245,"","Three Kings Is.",443,"",30,1866,34
268,"","Thursday I.",468,"",29,1867,9
60,"","Tianjin",128,"",22,1868,17
63,"Tibet","Tibet",607,"",22,1869,17
63,"","Tibet-Qinghai","","see Tibet and see Qinghai",22,1870,17
60,"Tianjin","Tientsin",128,"",22,1871,17
"","Tierra del Fuego (Argentina) and Tierra del Fuego (Chile)","Tierra del Fuego","","",50,1872,29
4,"","Tierra del Fuego (Argentina)",17,"",50,1873,29
69,"","Tierra del Fuego (Chile)",163,"",50,1874,29
288,"","Tikopia I.",489,"",31,1875,20
95,"","Tilos",196,"one of Dhodekanisos",20,1876,1
175,"","Timor",332,"",27,1877,19
116,"","Tinhosa I.",224,"",9,1878,15
198,"","Tinian",358,"",33,1879,28
122,"","Tinos",231,"one of Kikladhes",4,1880,2
205,"","Tlaxcala",369,"",44,1881,13
146,"","To-shima",287,"",24,1882,17
326,"","Tobago",542,"",46,1883,7
171,"","Tobago I.",319,"[Virgin Is.]",46,1884,7
82,"","Tobi",182,"",33,1885,28
48,"","Tocantins",105,"",49,1886,21
325,"","Tofua",541,"",31,1887,5
323,"","Togo",537,"",8,1888,14
146,"","Tok-to",287,"",24,1889,17
230,"","Tokara-retto",426,"",24,1890,17
324,"Tokelau","Tokelau Is.",540,"I. Territory Overseas of New Zealand",31,1891,5
230,"","Tokuno-shima",426,"part of Amami-shoto",24,1892,17
32,"","Tolokiwa I.",61,"",27,1893,26
357,"","Tomsk",585,"",16,1894,27
325,"","Tonga",541,"",31,1895,5
324,"","Tongareva",538,"",31,1896,25
325,"","Tongatapu Is.",541,"",31,1897,5
345,"","Tonkin",565,"",26,1898,23
146,"","Tori-shima",287,"",24,1899,17
341,"","Torres Is.",561,"",31,1900,20
171,"","Tortola",319,"",46,1901,7
346,"","Tortuga, La",566,"",46,1902,16
317,"","Transcaucasus","","",19,1903,1
255,"Jordan","Transjordan",454,"",20,1904,1
214,"","Transkei",177,"",13,1905,18
334,"Northern Provinces","Transvaal","","",13,1906,18
299,"","Treasury Is.",502,"",31,1907,20
268,"","Tregosse Islets",467,"",29,1908,9
210,"Marias Is.","Tres Marias Is.",393,"",44,1909,13
47,"","Trindade",98,"",49,1910,21
326,"","Trinidad",542,"",46,1911,7
326,"","Trinidad-Tobago",542,"",46,1912,7
22,"","Tripura",49,"",25,1913,12
318,"","Tristan da Cunha",532,"Dependency of St. Helena",51,1914,10
239,"","Trobriand Is.",437,"",27,1915,26
270,"","Tromelin I.",470,"",15,1916,22
123,"United Arab Emirates","Trucial States",234,"",21,1917,1
82,"","Truk",181,"",33,1918,28
61,"Qinghai","Tsinghai","","",22,1919,17
146,"","Tsushima",288,"",24,1920,17
327,"","Tuamotu",543,"",32,1921,25
328,"","Tubuai I.",544,"",32,1922,25
5,"","Tucumán",26,"",50,1923,29
306,"","Tukangbesi Is.",511,"",27,1924,19
277,"","Tula",477,"",5,1925,2
330,"","Tunisia",546,"",6,1926,4
331,"","Turkey",547,"excluding Turkey-in-Europe",20,1927,1
329,"","Turkey-in-Europe",545,"",4,1928,2
322,"","Turkmenistan",536,"",18,1929,27
322,"Turkmenistan","Turkmeniya",536,"",18,1930,27
316,"","Turks Is.",524,"",46,1931,7
316,"","Turks-Caicos Is.",524,"U.K. Dependent Territory",46,1932,7
268,"","Turtle I.",467,"[Great Barrier Reef]",29,1933,9
351,"","Turtle I.",572,"[W. Australia]",29,1934,9
281,"","Tutuila",481,"",31,1935,5
333,"","Tuva",549,"",16,1936,27
332,"","Tuvalu",548,"",31,1937,5
333,"","Tuvinskaya A.S.S.R.",549,"",16,1938,27
274,"","Tver",474,"",5,1939,2
357,"","Tyumen",585,"",16,1940,27
173,"","U.S. Line Is.",328,"",32,1941,25
199,"","Ua Huka",359,"",32,1942,25
82,"Yap","Uap",181,"",33,1943,28
51,"","Ubangui",110,"",9,1944,15
51,"Central African Republic","Ubangui Shari",110,"",9,1945,15
275,"","Udmurtiya",475,"",5,1946,2
336,"","Uganda",555,"",11,1947,38
337,"Ukraine","Ukraina","","excluding Krym, including Moldova",5,1948,2
337,"Ukraine","Ukraina",557,"excluding Krym and Moldova",5,1949,2
337,"","Ukraine",557,"excluding Krym and Moldova",5,1950,2
157,"","Ullung do",301,"",24,1951,17
274,"","Ulyanovsk",474,"",5,1952,2
32,"","Umboi",61,"",27,1953,26
123,"","Umm Al-Qaywayn",234,"",21,1954,1
11,"","Unimak I.",32,"",35,1955,3
324,"","Union Is.",540,"[Pacific]",31,1956,5
354,"","Union",582,"[Caribbean] one of Grenadines of St.Vincent",46,1957,7
123,"","United Arab Emirates",234,"",21,1958,1
"","Egypt, Sinai and Syria","United Arab Republic","","","",1959,1
"","Great Britain and Northern Ireland","United Kingdom","","",1,1960,2
"","Alaska, Aleutian Is. and Regions 63 North-Central Pacific, 73 Northwestern U.S.A., 74 North-Central U.S.A., 75 Northeastern U.S.A., 76 Southwestern U.S.A., 77 South-Central U.S.A. and 78 Southeastern U.S.A.","United States of America","","","",1961,3
"","Alaska, Aleutian Is. and Regions 63 North-Central Pacific, 73 Northwestern U.S.A., 74 North-Central U.S.A., 75 Northeastern U.S.A., 76 Southwestern U.S.A., 77 South-Central U.S.A. and 78 Southeastern U.S.A.","U.S.A.","","","",1962,3
"","Regions 14 Eastern Europe, 30 Siberia, 31 Russian Far East, 32 Middle Asia, 33 Caucasus","U.S.S.R.","","split between areas 1 Europe and 3 Northern Asia of Kew system","",1963,33
140,"","Ust-Ordinskiy Buryat",278,"",16,1964,27
294,"","Ustica",496,"",4,1965,2
339,"","Utah",559,"",41,1966,3
136,"","Uttar Pradesh",271,"",25,1967,12
288,"","Utupua I.",489,"",31,1968,20
349,"","Uvea",569,"one of Wallis Is.",31,1969,5
340,"","Uzbekistan",560,"",18,1970,27
332,"","Vaitupu",548,"",31,1971,5
66,"","Valparaíso",156,"",50,1972,29
41,"","Vancouver I.",76,"",36,1973,3
288,"","Vanikoro I.",489,"",31,1974,20
341,"","Vanua Lava",561,"",31,1975,20
105,"","Vamua Levu",209,"",31,1976,36
341,"","Vanuatu",561,"",31,1977,20
341,"Efate","Vate",561,"",31,1978,20
143,"","Vatican City",283,"Ecclesiastical State",4,1979,2
105,"","Vatoa Is.",209,"",31,1980,36
105,"","Vatulele",209,"",31,1981,36
325,"","Vavau Is.",541,"",31,1982,5
334,"","Venda","","",13,1983,18
342,"","Venezuela",562,"",47,1984,16
346,"","Venezuelan Antilles",566,"",46,1985,16
207,"","Veracruz",381,"",44,1986,13
62,"","Vereker Banks",136,"",22,1987,17
343,"","Vermont",563,"",40,1988,3
344,"","Victoria",564,"",29,1989,9
267,"","Vieques I.",466,"",46,1990,7
345,"","Vietnam",565,"",26,1991,23
345,"","Vietnam, North",565,"",26,1992,23
345,"","Vietnam, South",565,"",26,1993,23
171,"","Virgin Gorda",319,"",46,1994,7
171,"","Virgin Is.",325,"[American]",46,1995,7
171,"","Virgin Is.",319,"[British]",46,1996,7
347,"","Virginia",567,"",43,1997,3
105,"","Viti Levu",209,"",31,1998,36
32,"Witu Is.","Vitu Is.",61,"",27,1999,26
274,"","Vladimir",474,"",5,2000,2
363,"","Vojvodina",597,"",4,2001,2
164,"Kazan-retto","Volcano Is.",308,"",24,2002,17
277,"","Volgograd",477,"",5,2003,2
276,"","Vologda",476,"",5,2004,2
122,"","Voriai Sporadhes",231,"[see also Sporadhes 34 Western Asia]",4,2005,2
274,"","Voronezh",474,"",5,2006,2
173,"","Vostok I.",327,"",32,2007,25
176,"","Vrangelya Ostrova",333,"",17,2008,27
239,"","Waigeo",436,"",27,2009,26
348,"","Wake I.",568,"",33,2010,28
121,"","Wales",230,"",1,2011,2
213,"","Walfish Bay",401,"",13,2012,18
349,"","Wallis Is.",569,"",31,2013,5
349,"","Wallis-Futuna Is.",569,"sel-governing Overseas Territory of France",31,2014,5
238,"","Walpole I.",435,"",31,2015,32
213,"","Walvis Bay",401,"",13,2016,18
352,"","Washington DC",573,"",43,2017,3
173,"","Washington I.",327,"",32,2018,25
350,"","Washington",570,"[state]",38,2019,3
345,"Ko Way","Way I.",565,"",26,2020,23
112,"","Wenman I.",218,"",48,2021,16
136,"","West Bengal",272,"",25,2022,12
115,"","West Berlin",221,"",2,2023,2
"","British Cameroons","West Cameroons","","split between areas 10 A West Tropical Africa and 10 B Cameroons and Congo of Kew system","",2024,33
115,"","West Germany",221,"",2,2025,2
239,"Irian Jaya","West Irian",436,"",27,2026,26
277,"","West Kazakhstan",477,"[west of Ural River]",5,2027,2
254,"Pakistan (i.e. not East Pakistan [Bangladesh])","West Pakistan",452,"split between areas 2 A Orient ('Baluchistan') and 5 India in Kew system",25,2028,33
357,"","West Siberia",585,"",16,2029,27
358,"","West Virginia",586,"",40,2030,3
351,"","Western Australia",572,"excluding Ashmore-Cartier",29,2031,9
351,"","Western Australia","","including Ashmore-Cartier",29,2032,9
356,"","Western Sahara",584,"",6,2033,4
281,"","Western Samoa",609,"",31,2034,5
175,"","Wetar",332,"one of Barat Daya Is.",27,2035,19
85,"Chatham Is.","Wharekauri",185,"",30,2036,34
34,"","White Russia",63,"",5,2037,2
348,"","Wilkes I.",568,"",33,2038,28
15,"","Wilkes Land",37,"part of Australian Antarctic Territory",52,2039,10
268,"","Willis Is.",467,"",29,2040,9
354,"","Windward Is.","","[Caribbean]",46,2041,7
23,"","Windward Is.",50,"[New Zealand]",30,2042,10
286,"","Windward Is.",486,"[Pacific] part of Iles du Vent",32,2043,25
262,"","Winslow Reef",461,"",31,2044,5
355,"","Wisconsin",583,"",39,2045,3
32,"","Witu Is.",61,"",27,2046,26
82,"","Woleai",181,"",33,2047,28
239,"","Woodlark I.",437,"",27,2048,26
200,"","Wotje",360,"part of Ratak chain",33,2049,28
176,"Vrangelya Ostrova","Wrangel I.",333,"",17,2050,27
32,"","Wuvulu I.",61,"one of Ninigo Is.",27,2051,26
359,"","Wyoming",587,"",38,2052,3
62,"Hong Kong","Xianggang",139,"",22,2053,17
64,"","Xinjiang",148,"",22,2054,17
287,"Paracel Is.","Xisha Is.",487,"",26,2055,23
61,"","Xizang",133,"",22,2056,17
146,"","Yaku-shima",288,"part of Osumi-shoto",24,2057,17
361,"","Yakutskiya",589,"",16,2058,27
357,"","Yamalo-Nenets",585,"",16,2059,27
136,"","Yanam",273,"",25,2060,12
82,"","Yap",181,"",33,2061,28
239,"","Yapen",436,"",27,2062,26
274,"","Yaroslavl",474,"",5,2063,2
105,"","Yasawa Is.",209,"",31,2064,36
362,"North Yemen","Yemen Arab Republic",590,"",21,2065,1
362,"","Yemen","","excluding Socotra",21,2066,1
362,"","Yemen, People's Democratic Republic of",591,"",21,2067,1
156,"","Yevreysk",299,"",17,2068,27
159,"","Yianisadhes",303,"",4,2069,2
230,"","Yonaguni",426,"part of Sakishima-gunto",24,2070,17
15,"","Young I.",37,"part of Ross Dependency",52,2071,10
211,"","Yucatán",399,"",44,2072,13
317,"","Yugo-Osetiya",529,"",19,2073,1
363,"","Yugoslavia","","",4,2074,2
364,"","Yukon",599,"",35,2075,3
56,"","Yunnan",119,"",22,2076,17
206,"","Zacatecas",380,"",44,2077,13
122,"","Zafora",231,"",4,2078,2
365,"","Zaire",600,"",9,2079,15
122,"","Zakinthos",231,"",4,2080,2
366,"","Zambia",601,"",12,2081,6
122,"Zakinthos","Zante",231,"",4,2082,2
314,"","Zanzibar",522,"",11,2083,38
357,"Zemlya Frantsa-Iosifa","Zemlya Franz Josef",585,"",16,2084,27
62,"","Zhejiang",147,"",22,2085,17
367,"","Zimbabwe",602,"",12,2086,6
251,"","Zufar",449,"",21,2087,1
214,"","Zululand",402,"",13,2088,18
123,"United Arab Emirates","Abu Zabi",234,"",21,2089,1
8,"","African Is.",29,"part of Amirante group",15,2090,22
"","","Arabian Peninsula","","",21,2091,1
226,"","Bendel Province, Nigeria",421,"",8,2092,14
346,"","Islas las Aves",566,"[off Venezuela]",46,2093,16
122,"","Kefallinia",231,"",4,2094,2
357,"","Zemlya Frantsa-Iosifa",585,"",16,2095,27
191,"","Johor",348,"",27,2096,37
277,"","Kalmykyia",477,"",5,2097,2
105,"","Mamanuca Is.",209,"",31,2098,36
238,"","Ile des Pins",435,"[Pacific]",31,2099,32
86,"","Isla de Juventud",186,"[Caribbean]",46,2100,7
123,"","Ra's al Khaymah",234,"",21,2101,1
195,"","Tanger",353,"",6,2102,4
338,"","Uruguay",558,"",50,2103,29
299,"","Lindsay Is.",502,"part of Brummitt Federation",31,2104,20
89,"","Czech Republic",189,"",2,2105,2
89,"","Slovakia",190,"",2,2106,2
363,"","Slovenia",598,"",4,2107,2
195,"","Islas Chafarinas",354,"",6,2108,4
195,"Islas Chafarinas","Chafarinas Is.",354,"",6,2109,4
195,"","Penon de Velez de la Gomera",354,"",6,2110,4
195,"","Penon de Alhucemas",354,"",6,2111,4
80,"","Northern Cape Province",178,"",13,2112,18
80,"","Eastern Cape Province",177,"",13,2113,18
80,"","Western Cape Province",179,"",13,2114,18
334,"","Northern Province",552,"",13,2115,18
334,"","North West Province",553,"",13,2116,18
334,"","Gauteng",550,"",13,2117,18
334,"","Mpumalanga",551,"",13,2118,18
334,"","Northern Provinces","","",13,2119,18
247,"","Free State",445,"",13,2120,18
214,"","KwaZulu Natal",402,"",13,2121,18
353,"","Garhwal",576,"",25,2122,12
353,"","Kumaon",576,"",25,2123,12
353,"Uttaranchal","Utrakhand",576,"",25,2124,12
353,"","West Himalaya","","",25,2125,12
99,"","East Himalaya","","",25,2126,12
324,"","Tokelau",540,"",31,2127,5
324,"","Tokelau-Manihiki","","",31,2128,5
66,"","Chile Central","","",50,2129,29
146,"","Sado I.",287,"",24,2130,17
146,"","Awaji-shoto",287,"",24,2131,17
146,"","Shodo-shoto",289,"",24,2132,17
146,"","Ie-shima",287,"",24,2133,17
146,"","Te-shima",289,"",24,2134,17
146,"","Yashiro-jima",287,"",24,2135,17
146,"","Nako-jima",289,"",24,2136,17
146,"","Kurahashi-jima",287,"",24,2137,17
146,"","Uoshima",289,"",24,2138,17
146,"","Omi-shoto",289,"",24,2139,17
146,"","Inno-shima",287,"",24,2140,17
146,"","Hakata-shima",289,"",24,2141,17
146,"","Heigun-to",287,"",24,2142,17
146,"","Ya-shima",287,"",24,2143,17
146,"","Hime-shima",288,"",24,2144,17
146,"","Naga-shima",287,"",24,2145,17
146,"","Koshiki-jima",288,"",24,2146,17
146,"","Goto-retto",288,"",24,2147,17
146,"","Iki",288,"",24,2148,17
146,"","Rebun-to",286,"",24,2149,17
146,"","Rishiri-to",286,"",24,2150,17
146,"","Izu Is.",287,"",24,2151,17
146,"","Oki Is.",287,"",24,2152,17
146,"","Dozen",287,"",24,2153,17
146,"","Dogo",287,"",24,2154,17
230,"","Gaja-jima",426,"",24,2155,17
164,"","Io-jima",308,"",24,2156,17
164,"","Kita-io-jima",308,"",24,2157,17
164,"","Minami-io-jima",308,"",24,2158,17
248,"","Yome-jima",446,"",24,2159,17
230,"","Yonakuni",426,"part of Sakishima-gunto",24,2160,17
146,"","Fukue",288,"",24,2161,17
146,"","Okushiri-to",286,"",24,2162,17
35,"Latvia","Latviya",66,"",5,2163,2
34,"Belarus","Belorussia",63,"",5,2164,2
337,"","Ukraine","","excluding Krym, including Moldova",5,2165,2
102,"","Eritrea",206,"",10,2166,24
274,"","Central European Russia","","",5,2167,2
275,"","East European Russia",475,"",5,2168,2
276,"","North European Russia",476,"",5,2169,39
274,"Central European Russia","Russia Central",474,"",5,2170,2
278,"","Northwest European Russia",478,"",5,2171,2
278,"Northwest European Russia","Russia Northwest",478,"",5,2172,2
33,"Burkina","Upper Volta",62,"",8,2173,14
136,"","Jharkhand",603,"",25,2174,12
136,"","Chattisgarh",604,"",25,2175,12
353,"","Uttaranchal",576,"",25,2176,12
