id,hybrid,genus,author,synonym_id,family_id
"14232","","Aulosepalum","Garay","","346"
"13993","","Aulostylis","Schltr.","10837","346"
"25654","","Australorchis","Brieger","10949","346"
"10791","","Auxopus","Schltr.","","346"
"22988","","Aviceps","Lindl.","11397","346"
"23640","X","Ayubara","Hort.","","346"
"22312","","Azadehdelia","Braem","22311","346"
"23641","X","Bakerara","Hort.","","346"
"23642","X","Baldwinara","Hort.","","346"
"23643","X","Banfieldara","Hort.","","346"
"10793","","Baptistonia","Barb.Rodr.","","346"
"23644","X","Barangis","Hort.","","346"
"23646","X","Barbendrum","Hort.","","346"
"23645","X","Barbosaara","Hort.","","346"
"10794","","Barbosella","Schltr.","","346"
"17406","","Barbrodria","Luer","","346"
"10795","","Barkeria","Knowles & Westc.","","346"
"24072","X","Barlaceras","E.G.Camus","","346"
"22396","","Barlaea","Rchb.f.","10937","346"
"10796","","Barlia","Parl.","","346"
"10797","","Barombia","Schltr.","","346"
"10798","","Bartholina","R.Br.","","346"
"10799","","Basigyne","J.J.Sm.","10950","346"
"10800","","Basiphyllaea","Schltr.","","346"
"10801","","Baskervillea","Lindl.","","346"
"10802","","Batemannia","Lindl.","","346"
"23647","X","Bateostylis","Hort.","","346"
"22397","","Bathiea","Schltr.","11193","346"
"23648","X","Baumannara","Hort.","","346"
"10803","","Beadlea","Small","10933","346"
"23649","X","Beallara","Hort.","","346"
"23650","X","Beardara","Hort.","","346"
"10804","","Beclardia","A.Rich.","","346"
"10805","","Beloglottis","Schltr.","11440","346"
"10806","","Benthamia","A.Rich.","","346"
"25672","","Benzingia","Dodson","","346"
"22398","","Bicchia","Parl.","11068","346"
"16914","","Bicornella","Lindl.","10937","346"
"22400","","Bieneria","Rchb.f.","10881","346"
"10807","","Biermannia","King & Pantl.","","346"
"22998","","Bifolium","Nieuwl.","11142","346"
"10808","","Bifrenaria","Lindl.","","346"
"22401","","Bilabrella","Lindl.","11068","346"
"10809","","Binotia","Rolfe","","346"
"10810","","Bipinnula","Comm. ex Juss.","","346"
"22402","","Birchea","A.Rich.","11148","346"
"23651","X","Bishopara","Hort.","","346"
"23652","X","Blackara","Hort.","","346"
"22403","","Blephariglottis","Raf.","11293","346"
"10812","","Bletia","Ruiz & Pav.","","346"
"22404","","Bletiana","Raf.","10812","346"
"10813","","Bletilla","Rchb.f.","","346"
"23653","X","Bloomara","Hort.","","346"
"10814","","Bogoria","J.J.Sm.","","346"
"23654","X","Bokchoonara","Hort.","","346"
"22405","","Bolbidium","Lindl.","10949","346"
"24617","","Bolborchis","Lindl.","10906","346"
"10815","","Bollea","Rchb.f.","","346"
"10816","","Bolusiella","Schltr.","","346"
"10817","","Bonatea","Willd.","","346"
"10818","","Bonniera","Cordem.","","346"
"10819","","Bothriochilus","Lem.","","346"
"23655","X","Bovornara","Hort.","","346"
"25621","","Braasiella","Braem, Luckel & Russmann","11229","346"
"10820","","Brachionidium","Lindl.","","346"
"10821","","Brachtia","Rchb.f.","","346"
"10822","","Brachycorythis","Lindl.","","346"
"17356","","Brachypeza","Garay","","346"
"10823","","Brachystele","Schltr.","","346"
"22406","","Brachystepis","Pritz.","11225","346"
"10824","","Bracisepalum","J.J.Sm.","","346"
"23656","X","Bradeara","Hort.","","346"
"23589","","Braemia","Jenny","11096","346"
"23657","X","Brapasia","Hort.","","346"
"23658","X","Brassada","Hort.","","346"
"10825","","Brassavola","R.Br.","","346"
"10826","","Brassia","R.Br.","","346"
"23659","X","Brassidium","Hort.","","346"
"23660","X","Brassocattleya","Hort.","","346"
"23661","X","Brassochilus","Hort.","","346"
"23662","X","Brassodiacrium","Hort.","","346"
"23663","X","Brassoepidendrum","Hort.","","346"
"23664","X","Brassoepilaelia","Hort.","","346"
"23665","X","Brassokeria","Hort.","","346"
"23666","X","Brassolaelia","Hort.","","346"
"23667","X","Brassolaeliocattleya","Hort.","","346"
"23668","X","Brassophronitis","Hort.","","346"
"23669","X","Brassotonia","Hort.","","346"
"10827","","Brenesia","Schltr.","11305","346"
"25674","","Briegeria","Senghas","","346"
"23670","X","Brilliandeara","Hort.","","346"
"10828","","Bromheadia","Lindl.","","346"
"10829","","Broughtonia","R.Br.","","346"
"23671","X","Brownara","Hort.","","346"
"10830","","Brownleea","Harv. ex Lindl.","","346"
"23672","X","Brummitara","Hort.","","346"
"22408","","Bryobium","Lindl.","11018","346"
"22409","","Bucculina","Lindl.","11093","346"
"10831","","Buchtienia","Schltr.","","346"
"23673","X","Buiara","Hort.","","346"
"22410","","Bulbophyllaria","Rchb.f.","10832","346"
"22411","","Bulbophyllopsis","Rchb.f.","10832","346"
"10832","","Bulbophyllum","Thouars","","346"
"10833","","Bulleyia","Schltr.","","346"
"23674","X","Burkillara","Hort.","","346"
"10834","","Burnettia","Lindl.","","346"
"23675","X","Burrageara","Hort.","","346"
"22412","","Byurlingtonia","Lindl.","11376","346"
"10835","","Cadetia","Gaudich.","","346"
"10836","","Caladenia","R.Br.","","346"
"10837","","Calanthe","Ker Gawl.","","346"
"22413","","Calanthidum","Pfitzer","10837","346"
"22414","","Calcearia","Blume","10918","346"
"22415","","Calceolaria","Fabr.","10940","346"
"22997","","Calceolus","Nieuwl.","10940","346"
"10838","","Caleana","R.Br.","","346"
"22416","","Caleya","R.Br.","10838","346"
"22417","","Calliphyllon","Bubani","11015","346"
"22418","","Callista","Lour.","10949","346"
"22419","","Callithronum","Ehrh.","10858","346"
"22420","","Callostylis","Blume","11018","346"
"10839","","Calochilus","R.Br.","","346"
"22421","","Caloglossum","Schltr.","10935","346"
"22996","","Calophyllum","L.","11015","346"
"10840","","Calopogon","R.Br.","","346"
"22422","","Calorchis","Barb.Rodr.","11321","346"
"25671","","Caluera","Dodson & Determann","","346"
"10841","","Calymmanthera","Schltr.","","346"
"10842","","Calypso","Salisb.","","346"
"22423","","Calypsodium","Link","10842","346"
"10843","","Calyptrochilum","Kraenzl.","","346"
"22424","","Camaridium","Lindl.","11161","346"
"10844","","Camarotis","Lindl.","17347","346"
"10845","","Camelostalix","Pfitzer","11281","346"
"22426","","Camilleugenia","Frapp. ex Cordem.","10937","346"
"25646","","Campanulorchis","Brieger","11018","346"
"23676","X","Campbellara","Hort.","","346"
"10846","","Campylocentrum","Benth.","","346"
"24609","","Canacorchis","Guillaumin","10832","346"
"10847","","Capanemia","Barb.Rodr.","","346"
"10848","","Cardiochilos","P.J.Cribb","","346"
"22427","","Cardiophyllum","Ehrh.","11142","346"
"23677","X","Carterara","Hort.","","346"
"22428","","Carteretia","A.Rich.","17345","346"
"23678","X","Casoara","Hort.","","346"
"22429","","Catachaetum","Hoffmanns.","10849","346"
"23679","X","Catamodes","Hort.","","346"
"23680","X","Catanoches","Hort.","","346"
"10849","","Catasetum","Rich. ex Kunth","","346"
"22430","","Cathea","Salisb.","10840","346"
"23681","X","Cattkeria","Hort.","","346"
"10850","","Cattleya","Lindl.","","346"
"10851","","Cattleyopsis","Lem.","","346"
"23682","X","Cattleyopsisgoa","Hort.","","346"
"23683","X","Cattleyopsistonia","Hort.","","346"
"23684","X","Cattleytonia","Hort.","","346"
"23685","X","Cattotes","Hort.","","346"
"10852","","Caucaea","Schltr.","","346"
"10853","","Caularthron","Raf.","","346"
"22431","","Centranthera","Scheidw.","11305","346"
"22432","","Centrochilus","Schauer","11068","346"
"10854","","Centrogenium","Schltr.","11450","346"
"10855","","Centroglossa","Barb.Rodr.","","346"
"10856","","Centropetalum","Lindl.","23571","346"
"22433","","Centrosia","A.Rich.","10837","346"
"22434","","Centrosis","Thouars","10837","346"
"10857","","Centrostigma","Schltr.","","346"
"22435","","Cephalangraecum","Schltr.","10756","346"
"10858","","Cephalanthera","Rich.","","346"
"22301","","Cephalantheropsis","Guillaumin","","346"
"22436","","Ceraia","Lour.","10949","346"
"10859","","Ceratandra","Eckl. ex F.A.Bauer","","346"
"22437","","Ceratium","Blume","11018","346"
"24315","","Ceratocentron","Senghas","","346"
"10860","","Ceratochilus","Blume","","346"
"22438","","Ceratopsis","Lindl.","11016","346"
"10861","","Ceratostylis","Blume","","346"
"22995","","Cerochilus","Lindl.","11080","346"
"22439","","Cestichis","Thouars","11141","346"
"10862","","Chaenanthe","Lindl.","","346"
"22440","","Chaetocephala","Barb.Rodr.","17392","346"
"10864","","Chamaeangis","Schltr.","","346"
"10865","","Chamaeanthus","Schltr. ex J.J.Sm.","","346"
"22441","","Chamaegastrodia","Makino & F.Maek.","","346"
"22442","","Chamaerepes","Spreng.","11078","346"
"17407","","Chamelophyton","Garay","","346"
"24073","X","Chamodenia","E.G.Camus","","346"
"10866","","Chamorchis","Rich.","","346"
"10867","","Changnienia","S.S.Chien","","346"
"23686","X","Charlesworthara","Hort.","","346"
"10868","","Chaseella","Summerh.","","346"
"10869","","Chaubardia","Rchb.f.","","346"
"10870","","Chaubardiella","Garay","","346"
"10871","","Chauliodon","Summerh.","","346"
"10872","","Cheiradenia","Lindl.","","346"
"22443","","Cheiropterocephalus","Barb.Rodr.","11156","346"
"10873","","Cheirorchis","Carr","10916","346"
"10874","","Cheirostylis","Blume","","346"
"22444","","Chelonanthera","Blume","11281","346"
"10875","","Chelonistele","Pfitzer","","346"
"23687","X","Chewara","Hort.","","346"
"23688","X","Chilocentrum","Hort.","","346"
"10876","","Chiloglottis","R.Br.","","346"
"10877","","Chilopogon","Schltr.","10776","346"
"10878","","Chiloschista","Lindl.","","346"
"10879","","Chitonanthera","Schltr.","","346"
"10880","","Chitonochilus","Schltr.","","346"
"10881","","Chloraea","Lindl.","","346"
"10882","","Chlorosa","Blume","","346"
"22445","","Choeradoplectron","Schauer","11068","346"
"22994","","Chondradenia","Maxim. ex Makino","11232","346"
"23689","X","Chondrobollea","Hort.","","346"
"10883","","Chondrorhyncha","Lindl.","","346"
"23690","X","Christieara","Hort.","","346"
"10884","","Chroniochilus","J.J.Sm.","","346"
"22446","","Chrysobaphus","Wall.","10765","346"
"10885","","Chrysocycnis","Linden & Rchb.f.","","346"
"10886","","Chrysoglossum","Blume","","346"
"23691","X","Chuanyenara","Hort.","","346"
"10887","","Chusua","Nevski","","346"
"23692","X","Chyletia","Hort.","","346"
"10888","","Chysis","Lindl.","","346"
"10889","","Chytroglossa","Rchb.f.","","346"
"22447","","Cionisaccus","Breda","11058","346"
"22448","","Ciripedium","Zumagl.","10940","346"
"10890","","Cirrhaea","Lindl.","","346"
"10891","","Cirrhopetalum","Lindl.","10832","346"
"23693","X","Cirrhophyllum","Hort.","","346"
"10892","","Cischweinfia","Dressler & N.H.Williams","","346"
"22450","","Cistella","Blume","11048","346"
"10893","","Claderia","Hook.f.","","346"
"22295","","Cladobium","Lindl.","11401","346"
"22452","","Cladobium","Schltr.","11450","346"
"10894","","Cleisocentron","Bruhl","","346"
"23694","X","Cleisodes","Hort.","","346"
"22302","","Cleisomeria","Lindl. ex G.Don","","346"
"23695","X","Cleisonopsis","Hort.","","346"
"23696","X","Cleisoquetia","Hort.","","346"
"17345","","Cleisostoma","Blume","","346"
"10895","","Cleistes","Rich. ex Lindl.","","346"
"10896","","Clematepistephium","N.Halle","","346"
"10897","","Clowesia","Lindl.","","346"
"22454","","Cnemidia","Lindl.","11498","346"
"10898","","Coccineorchis","Schltr.","11450","346"
"23697","X","Cochella","Hort.","","346"
"10899","","Cochleanthes","Raf.","","346"
"23698","X","Cochlecaste","Hort.","","346"
"23699","X","Cochlenia","Hort.","","346"
"23700","X","Cochlepetalum","Hort.","","346"
"22455","","Cochlia","Blume","10832","346"
"10900","","Cochlioda","Lindl.","","346"
"10901","","Codonorchis","Lindl.","","346"
"10902","","Codonosiphon","Schltr.","","346"
"22456","","Coelandria","Fitzg.","10949","346"
"10903","","Coelia","Lindl.","","346"
"10904","","Coeliopsis","Rchb.f.","","346"
"10905","","Coeloglossum","Hartm.","","346"
"10906","","Coelogyne","Lindl.","","346"
"24074","X","Coeloplatanthera","E.G.Camus","","346"
"23546","","Cogniauxiocharis","(Schltr.) Hoehne","11450","346"
"22453","","Cohnia","Rchb.f.","10908","346"
"10908","","Cohniella","Pfitzer","","346"
"10909","","Coilochilus","Schltr.","","346"
"22458","","Coilostylis","Raf.","11012","346"
"10910","","Colax","Lindl.","23590","346"
"25635","","Collabiopsis","S.S.Ying","10911","346"
"10911","","Collabium","Blume","","346"
"22459","","Collea","Lindl.","11268","346"
"23701","X","Colmanara","Hort.","","346"
"22460","","Colombiana","Ospina","11305","346"
"10912","","Comparettia","Poepp. & Endl.","","346"
"10913","","Comperia","K.Koch","","346"
"22461","","Conchidium","Griff.","11018","346"
"22462","","Conchochilus","Hassk.","10776","346"
"14236","","Condylago","Luer","","346"
"22463","","Conostalix","(Kraenzl.) Brieger","11018","346"
"23702","X","Conphronitis","Hort.","","346"
"10914","","Constantia","Barb.Rodr.","","346"
"22310","","Corallorhiza","Chatel.","10915","346"
"10915","","Corallorrhiza","Gagnebin","","346"
"10916","","Cordiglottis","J.J.Sm.","","346"
"22464","","Cordula","Raf.","11255","346"
"22465","","Cordyla","Blume","11212","346"
"22466","","Cordylestylis","Falc.","11058","346"
"10917","","Coryanthes","Hook.","","346"
"10918","","Corybas","Salisb.","","346"
"10919","","Corycium","Sw.","","346"
"23703","X","Coryhopea","Hort.","","346"
"13994","","Corymbis","Thouars","10920","346"
"22468","","Corymborchis","Thouars","10920","346"
"10920","","Corymborkis","Thouars","","346"
"13995","","Corysanthes","R.Br.","10918","346"
"22470","","Costaricaea","Schltr.","11083","346"
"10921","","Cottonia","Wight","","346"
"25641","","Cotylolabium","Garay","11450","346"
"10922","","Cranichis","Sw.","","346"
"23704","X","Crawshayara","Hort.","","346"
"10923","","Cremastra","Lindl.","","346"
"22471","","Crepidium","Blume","11156","346"
"22311","","Cribbia","Senghas","","346"
"22472","","Crinonia","Blume","11281","346"
"25660","","Criogenes","Salisb.","10940","346"
"22473","","Crocodeilanthe","Rchb.f.","11305","346"
"22474","","Crossangis","Schltr.","10953","346"
"10924","","Crybe","Lindl.","","346"
"10925","","Cryptanthemis","Rupp","11368","346"
"10926","","Cryptarrhena","R.Br.","","346"
"10927","","Cryptocentrum","Benth.","","346"
"10928","","Cryptochilus","Wall.","","346"
"22476","","Cryptoglottis","Blume","11310","346"
"22478","","Cryptophoranthus","Barb.Rodr.","","346"
"10930","","Cryptopus","Lindl.","","346"
"17357","","Cryptopylos","Garay","","346"
"22479","","Cryptosanus","Scheidw.","11131","346"
"10931","","Cryptostylis","R.Br.","","346"
"22480","","Ctenorchis","K.Schum.","10761","346"
"22481","","Cuculina","Raf.","10849","346"
"15169","","Cuitlauzina","La Llave & Lex.","","346"
"25675","","Cutsis","Burns-Bal., E.W.Greenw. & R.Gonzalez","25627","346"
"10932","","Cyanaeorchis","Barb.Rodr.","","346"
"22483","","Cyanorchis","Thouars","11277","346"
"22484","","Cyathoglottis","Poepp. & Endl.","11429","346"
"25628","","Cybebus","Garay","","346"
"22485","","Cybelion","Spreng.","11104","346"
"10933","","Cyclopogon","C.Presl","","346"
"10934","","Cycnoches","Lindl.","","346"
"23705","X","Cycnodes","Hort.","","346"
"22486","","Cylindrolobus","(Blume) Brieger","11018","346"
"10935","","Cymbidiella","Rolfe","","346"
"10936","","Cymbidium","Sw.","","346"
"22487","","Cymbiglossum","Halb.","15191","346"
"22488","","Cymboglossum","(J.J.Sm.) Brieger","11018","346"
"22489","","Cynorchis","Thouars","10937","346"
"10937","","Cynorkis","Thouars","","346"
"22491","","Cynosorchis","Thouars","10937","346"
"22492","","Cyperochis","Blume","10936","346"
"10938","","Cyphochilus","Schltr.","","346"
"10939","","Cypholoron","Dodson & Dressler","","346"
"10940","","Cypripedium","L.","","346"
"23706","X","Cyrtellia","Hort.","","346"
"14231","","Cyrtidiorchis","Rauschert","","346"
"23533","","Cyrtidium","Schltr.","14231","346"
"22493","","Cyrtochilum","Kunth","11229","346"
"22494","","Cyrtoglottis","Schltr.","11310","346"
"22490","","Cyrtopera","Lindl.","11027","346"
"10942","","Cyrtopodium","R.Br.","","346"
"10943","","Cyrtorchis","Schltr.","","346"
"17358","","Cyrtosia","Blume","","346"
"22495","","Cyrtostylis","R.Br.","","346"
"22496","","Cystochilum","Barb.Rodr.","10922","346"
"13996","","Cystopus","Blume","11331","346"
"10944","","Cystorchis","Blume","","346"
"23002","","Cytherea","Salisb.","10842","346"
"23003","","Cytheris","Lindl.","10837","346"
"24075","X","Dactylella","E.G.Camus","","346"
"24076","X","Dactylitella","E.G.Camus","","346"
"24077","X","Dactyloglossum","E.G.Camus","","346"
"24078","X","Dactylogymnadenia","E.G.Camus","","346"
"22294","","Dactylorchis","(Klinge) Verm.","10945","346"
"10945","","Dactylorhiza","Neck. ex Nevski","","346"
"10946","","Dactylorhynchus","Schltr.","","346"
"10947","","Dactylostalix","Rchb.f.","","346"
"22499","","Dactylostylis","Scheidw.","11526","346"
"23707","X","Darwinara","Hort.","","346"
"25657","","Darwiniella","Braas & Luckel","11490","346"
"14235","","Darwiniera","Braas & Luckel","","346"
"23708","X","Debruyneara","Hort.","","346"
"22500","","Decaisnea","Brongn.","11330","346"
"22501","","Decaisnea","Lindl.","11498","346"
"23709","X","Degarmoara","Hort.","","346"
"22307","","Degranvillea","Determann","","346"
"10948","","Deiregyne","Schltr.","","346"
"25662","","Deiregynopsis","Rauschert","14232","346"
"23710","X","Dekensara","Hort.","","346"
"10949","","Dendrobium","Sw.","","346"
"10950","","Dendrochilum","Blume","","346"
"25618","","Dendrocoryne","(Lindl.) Brieger","10949","346"
"22502","","Dendrolirium","Blume","11018","346"
"10951","","Dendrophylax","Rchb.f.","","346"
"23001","","Dendrorkis","Thouars","10740","346"
"22503","","Denslovia","Rydb.","11068","346"
"22504","","Deppia","Raf.","11149","346"
"22505","","Deroemera","Rchb.f.","11093","346"
"22506","","Desmotrichum","Blume","11033","346"
"23711","X","Devereuxara","Hort.","","346"
"23712","X","Diabroughtonia","Hort.","","346"
"23713","X","Diacattleya","Hort.","","346"
"15954","","Diacrium","Benth.","10853","346"
"10952","","Diadenium","Poepp. & Endl.","","346"
"23714","X","Dialaelia","Hort.","","346"
"23715","X","Dialaeliocattleya","Hort.","","346"
"23716","X","Dialaeliopsis","Hort.","","346"
"22508","","Dialissa","Lindl.","11443","346"
"10953","","Diaphananthe","Schltr.","","346"
"10954","","Diceratostele","Summerh.","","346"
"10955","","Dicerostylis","Blume","","346"
"10956","","Dichaea","Lindl.","","346"
"23000","","Dichaeopsis","Pfitzer","10956","346"
"22509","","Dichopus","Blume","10949","346"
